price,size,district,rooms,year,dataset_id,source,wol,plz,ortsteil,bezirk,lat,lon
1711.35,95.34,Tiergarten,3.0,2019,historical,Kaggle/Immobilienscout24,mittel,10787,Tiergarten,Mitte,52.5147,13.3507
502.89,62.23,Marzahn,3.0,2019,historical,Kaggle/Immobilienscout24,einfach,12689,Marzahn,Marzahn-Hellersdorf,52.5333,13.55
924.0,66.0,Adlershof,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,12489,Johannisthal,Treptow-Köpenick,52.4333,13.5333
635.0,59.7,Buckow,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,12351,Britz,Neukölln,52.4167,13.4167
1311.77,67.27,Tiergarten,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,10557,Moabit,Mitte,52.528,13.343
590.0,10.0,Tiergarten,4.0,2019,historical,Kaggle/Immobilienscout24,mittel,10787,Tiergarten,Mitte,52.5147,13.3507
1283.0,102.63,Niederschönhausen,3.0,2019,historical,Kaggle/Immobilienscout24,mittel,13187,Niederschönhausen,Pankow,52.5756,13.4
1300.0,52.07,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,10245,Friedrichshain,Friedrichshain-Kreuzberg,52.5159,13.4533
850.29,42.97,Weißensee,2.0,2019,historical,Kaggle/Immobilienscout24,,,,,,
1200.0,93.0,Lichterfelde,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,14167,Lichtenrade,Tempelhof-Schöneberg,52.3833,13.4
622.0,65.5,Spandau,3.0,2019,historical,Kaggle/Immobilienscout24,einfach,14052,Spandau,Spandau,52.5333,13.2
900.0,78.25,Steglitz,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,12247,Steglitz,Steglitz-Zehlendorf,52.45,13.3167
981.0,52.5,Adlershof,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,12489,Johannisthal,Treptow-Köpenick,52.4333,13.5333
1131.04,84.28,Niederschönhausen,3.0,2019,historical,Kaggle/Immobilienscout24,mittel,13187,Niederschönhausen,Pankow,52.5756,13.4
1100.0,98.35,Lichterfelde,3.0,2019,historical,Kaggle/Immobilienscout24,mittel,12209,Lichterfelde,Steglitz-Zehlendorf,52.4333,13.3
2320.0,145.0,Charlottenburg,4.0,2019,historical,Kaggle/Immobilienscout24,mittel,14059,Charlottenburg,Charlottenburg-Wilmersdorf,52.517,13.3043
610.0,61.68,Wedding,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,13351,Wedding,Mitte,52.55,13.365
2100.0,147.0,Kreuzberg,4.5,2019,historical,Kaggle/Immobilienscout24,einfach,10999,Kreuzberg,Friedrichshain-Kreuzberg,52.4987,13.403
1219.0,65.0,Tiergarten,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,10787,Tiergarten,Mitte,52.5147,13.3507
3300.0,152.0,Dahlem,4.0,2019,historical,Kaggle/Immobilienscout24,gut,14169,Dahlem,Steglitz-Zehlendorf,52.4667,13.2833
960.0,60.0,Neukölln,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,12059,Neukölln,Neukölln,52.45,13.4333
650.0,50.0,Kreuzberg,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,10999,Kreuzberg,Friedrichshain-Kreuzberg,52.4987,13.403
1239.0,87.72,Marienfelde,3.0,2019,historical,Kaggle/Immobilienscout24,mittel,12277,Mariendorf,Tempelhof-Schöneberg,52.4333,13.3833
1950.0,110.0,Friedrichshain,3.5,2019,historical,Kaggle/Immobilienscout24,gut,10245,Friedrichshain,Friedrichshain-Kreuzberg,52.5159,13.4533
1425.0,110.0,Charlottenburg,2.5,2019,historical,Kaggle/Immobilienscout24,mittel,14059,Charlottenburg,Charlottenburg-Wilmersdorf,52.517,13.3043
820.0,95.0,Schmöckwitz,3.0,2019,historical,Kaggle/Immobilienscout24,mittel,12527,Schmöckwitz,Treptow-Köpenick,52.3667,13.65
1750.81,96.73,Tiergarten,3.0,2019,historical,Kaggle/Immobilienscout24,mittel,10787,Tiergarten,Mitte,52.5147,13.3507
369.0,26.0,Tiergarten,1.0,2019,historical,Kaggle/Immobilienscout24,mittel,10787,Tiergarten,Mitte,52.5147,13.3507
449.0,53.02,Hellersdorf,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,12629,Hellersdorf,Marzahn-Hellersdorf,52.5167,13.5833
512.0,32.0,Niederschöneweide,1.0,2019,historical,Kaggle/Immobilienscout24,einfach,12439,Niederschöneweide,Treptow-Köpenick,52.4333,13.5
605.0,23.08,Schöneberg,1.0,2019,historical,Kaggle/Immobilienscout24,mittel,12159,Schöneberg,Tempelhof-Schöneberg,52.4833,13.35
367.71,57.0,Wedding,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,13351,Wedding,Mitte,52.55,13.365
528.62,51.64,Reinickendorf,2.5,2019,historical,Kaggle/Immobilienscout24,einfach,13407,Reinickendorf,Reinickendorf,52.5833,13.3333
890.0,48.0,Prenzlauer,2.0,2019,historical,Kaggle/Immobilienscout24,,10439,Prenzlauer Berg,Pankow ,52.5409,13.4134
362.0,48.0,Spandau,1.0,2019,historical,Kaggle/Immobilienscout24,einfach,14052,Spandau,Spandau,52.5333,13.2
514.0,48.47,Prenzlauer,1.0,2019,historical,Kaggle/Immobilienscout24,,10439,Prenzlauer Berg,Pankow ,52.5409,13.4134
351.18,51.08,Köpenick,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,12559,Köpenick,Treptow-Köpenick,52.4333,13.5667
735.0,74.0,Köpenick,3.0,2019,historical,Kaggle/Immobilienscout24,einfach,12559,Köpenick,Treptow-Köpenick,52.4333,13.5667
630.0,69.23,Alt,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,13053,Neu-Hohenschönhausen,Lichtenberg,52.55,13.5
844.29,60.74,Prenzlauer,2.0,2019,historical,Kaggle/Immobilienscout24,,10439,Prenzlauer Berg,Pankow ,52.5409,13.4134
850.0,32.0,Kreuzberg,1.0,2019,historical,Kaggle/Immobilienscout24,einfach,10999,Kreuzberg,Friedrichshain-Kreuzberg,52.4987,13.403
709.79,72.06,Köpenick,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,12559,Köpenick,Treptow-Köpenick,52.4333,13.5667
732.59,57.73,Kreuzberg,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,10999,Kreuzberg,Friedrichshain-Kreuzberg,52.4987,13.403
1600.0,94.0,Mitte,3.0,2019,historical,Kaggle/Immobilienscout24,einfach,10179,Mitte,Mitte,52.52,13.405
1587.6,81.0,Charlottenburg,2.5,2019,historical,Kaggle/Immobilienscout24,mittel,14057,Charlottenburg,Charlottenburg-Wilmersdorf,52.517,13.3043
1564.0,94.76,Mitte,3.0,2019,historical,Kaggle/Immobilienscout24,einfach,10179,Mitte,Mitte,52.52,13.405
833.44,71.91,Karlshorst,3.0,2019,historical,Kaggle/Immobilienscout24,mittel,10318,Karlshorst,Lichtenberg,52.4833,13.5333
792.7,106.26,Tempelhof,3.0,2019,historical,Kaggle/Immobilienscout24,einfach,12101,Tempelhof,Tempelhof-Schöneberg,52.45,13.3833
1100.0,56.14,Hermsdorf,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,13467,Hermsdorf,Reinickendorf,52.6167,13.3167
1455.0,97.17,Friedrichshain,3.0,2019,historical,Kaggle/Immobilienscout24,mittel,10249,Friedrichshain,Friedrichshain-Kreuzberg,52.5159,13.4533
639.0,58.34,Französisch,2.0,2019,historical,Kaggle/Immobilienscout24,,13127,Französisch Buchholz,Pankow,52.614,13.42
1152.34,94.5,Köpenick,3.0,2019,historical,Kaggle/Immobilienscout24,einfach,12559,Köpenick,Treptow-Köpenick,52.4333,13.5667
2200.0,116.0,Mitte,3.5,2019,historical,Kaggle/Immobilienscout24,gut,10117,Mitte,Mitte,52.52,13.405
279.14,46.0,Neu,2.0,2019,historical,Kaggle/Immobilienscout24,,12059,Neukölln,Neukölln,52.45,13.4333
446.75,62.4,Hellersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,mittel,12629,Hellersdorf,Marzahn-Hellersdorf,52.5167,13.5833
1270.0,87.78,Friedenau,3.0,2019,historical,Kaggle/Immobilienscout24,gut,12161,Friedenau,Tempelhof-Schöneberg,52.4667,13.3333
651.6,54.3,Wilmersdorf,2.0,2019,historical,Kaggle/Immobilienscout24,gut,14197,Wilmersdorf,Charlottenburg-Wilmersdorf,52.4867,13.3189
548.5,70.72,Neu,3.0,2019,historical,Kaggle/Immobilienscout24,einfach,13059,Wartenberg,Lichtenberg,52.5667,13.5167
649.0,73.05,Hellersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,mittel,12627,Hellersdorf,Marzahn-Hellersdorf,52.5167,13.5833
570.0,68.0,Weißensee,3.0,2019,historical,Kaggle/Immobilienscout24,,,,,,
439.0,61.69,Waidmannslust,2.0,2019,historical,Kaggle/Immobilienscout24,,,,,,
620.0,63.29,Köpenick,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,12559,Köpenick,Treptow-Köpenick,52.4333,13.5667
1035.3,60.9,Prenzlauer,2.0,2019,historical,Kaggle/Immobilienscout24,,10439,Prenzlauer Berg,Pankow ,52.5409,13.4134
805.0,63.0,Köpenick,2.0,2019,historical,Kaggle/Immobilienscout24,gut,12555,Friedrichshagen,Treptow-Köpenick,52.4333,13.6167
739.0,78.88,Wedding,3.0,2019,historical,Kaggle/Immobilienscout24,einfach,13351,Wedding,Mitte,52.55,13.365
570.0,69.0,Spandau,3.0,2019,historical,Kaggle/Immobilienscout24,einfach,13589,Hakenfelde,Spandau,52.55,13.1833
615.46,61.98,Alt,1.5,2019,historical,Kaggle/Immobilienscout24,,12524,Altglienicke,Treptow-Köpenick,52.3833,13.5333
1150.0,55.08,Wilmersdorf,2.0,2019,historical,Kaggle/Immobilienscout24,gut,14197,Wilmersdorf,Charlottenburg-Wilmersdorf,52.4867,13.3189
3486.78,316.98,Schmargendorf,8.5,2019,historical,Kaggle/Immobilienscout24,gut,14199,Schmargendorf,Charlottenburg-Wilmersdorf,52.4667,13.2833
1570.0,74.89,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,10249,Friedrichshain,Friedrichshain-Kreuzberg,52.5159,13.4533
1540.0,80.27,Friedrichshain,3.0,2019,historical,Kaggle/Immobilienscout24,mittel,10245,Friedrichshain,Friedrichshain-Kreuzberg,52.5159,13.4533
1760.0,88.0,Weißensee,3.0,2019,historical,Kaggle/Immobilienscout24,,,,,,
600.0,40.0,Reinickendorf,1.0,2019,historical,Kaggle/Immobilienscout24,einfach,13437,Wittenau,Reinickendorf,52.5833,13.3333
2100.0,150.0,Nikolassee,5.0,2019,historical,Kaggle/Immobilienscout24,gut,14129,Zehlendorf,Steglitz-Zehlendorf,52.4333,13.25
599.0,56.0,Baumschulenweg,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,12437,Niederschöneweide,Treptow-Köpenick,52.4333,13.5
1486.5,87.44,Tiergarten,3.0,2019,historical,Kaggle/Immobilienscout24,mittel,10787,Tiergarten,Mitte,52.5147,13.3507
659.0,78.0,Lichtenrade,3.0,2019,historical,Kaggle/Immobilienscout24,mittel,14167,Lichtenrade,Tempelhof-Schöneberg,52.3833,13.4
1575.0,124.25,Mahlsdorf,4.0,2019,historical,Kaggle/Immobilienscout24,mittel,12623,Mahlsdorf,Marzahn-Hellersdorf,52.5,13.6167
700.0,70.0,Niederschönhausen,2.5,2019,historical,Kaggle/Immobilienscout24,mittel,13187,Niederschönhausen,Pankow,52.5756,13.4
544.0,64.0,Hermsdorf,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,13467,Hermsdorf,Reinickendorf,52.6167,13.3167
1175.0,61.79,Mitte,2.5,2019,historical,Kaggle/Immobilienscout24,mittel,10179,Mitte,Mitte,52.52,13.405
1256.0,114.15,Tiergarten,4.0,2019,historical,Kaggle/Immobilienscout24,mittel,10787,Tiergarten,Mitte,52.5147,13.3507
529.0,55.0,Reinickendorf,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,13407,Reinickendorf,Reinickendorf,52.5833,13.3333
485.0,22.88,Mitte,1.0,2019,historical,Kaggle/Immobilienscout24,einfach,10179,Mitte,Mitte,52.52,13.405
769.0,81.58,Hellersdorf,4.0,2019,historical,Kaggle/Immobilienscout24,mittel,13158,Wilhelmsruh,Pankow,52.5897,13.4186
710.0,85.78,Staaken,3.0,2019,historical,Kaggle/Immobilienscout24,einfach,13595,Staaken,Spandau,52.5333,13.1333
1070.0,110.94,Oberschöneweide,3.0,2019,historical,Kaggle/Immobilienscout24,mittel,12459,Oberschöneweide,Treptow-Köpenick,52.45,13.5167
1438.0,79.88,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,14059,Charlottenburg,Charlottenburg-Wilmersdorf,52.517,13.3043
830.0,57.3,Schöneberg,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,12159,Schöneberg,Tempelhof-Schöneberg,52.4833,13.35
1305.0,90.0,Dahlem,3.0,2019,historical,Kaggle/Immobilienscout24,gut,14169,Dahlem,Steglitz-Zehlendorf,52.4667,13.2833
309.7,32.6,Neu,1.0,2019,historical,Kaggle/Immobilienscout24,,12059,Neukölln,Neukölln,52.45,13.4333
971.97,56.74,Mitte,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,10179,Mitte,Mitte,52.52,13.405
378.47,55.01,Lankwitz,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,12249,Lankwitz,Steglitz-Zehlendorf,52.4333,13.35
2550.0,161.0,Kreuzberg,2.5,2019,historical,Kaggle/Immobilienscout24,einfach,10999,Kreuzberg,Friedrichshain-Kreuzberg,52.4987,13.403
1610.0,115.0,Wilmersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,gut,14197,Wilmersdorf,Charlottenburg-Wilmersdorf,52.4867,13.3189
473.01,29.68,Oberschöneweide,1.0,2019,historical,Kaggle/Immobilienscout24,mittel,12459,Oberschöneweide,Treptow-Köpenick,52.45,13.5167
2498.0,201.0,Prenzlauer,5.0,2019,historical,Kaggle/Immobilienscout24,,10439,Prenzlauer Berg,Pankow ,52.5409,13.4134
561.15,65.25,Spandau,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,14052,Spandau,Spandau,52.5333,13.2
715.0,54.11,Alt,2.0,2019,historical,Kaggle/Immobilienscout24,,12524,Altglienicke,Treptow-Köpenick,52.3833,13.5333
559.0,73.14,Lichtenrade,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,14167,Lichtenrade,Tempelhof-Schöneberg,52.3833,13.4
1641.0,126.0,Lichtenberg,4.0,2019,historical,Kaggle/Immobilienscout24,mittel,10365,Fennpfuhl,Lichtenberg,52.5333,13.4833
530.39,56.33,Schöneberg,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,12159,Schöneberg,Tempelhof-Schöneberg,52.4833,13.35
891.0,40.51,Charlottenburg,1.0,2019,historical,Kaggle/Immobilienscout24,mittel,14059,Charlottenburg,Charlottenburg-Wilmersdorf,52.517,13.3043
388.5,37.0,Charlottenburg,1.0,2019,historical,Kaggle/Immobilienscout24,mittel,14059,Charlottenburg,Charlottenburg-Wilmersdorf,52.517,13.3043
1540.0,118.0,Heiligensee,5.0,2019,historical,Kaggle/Immobilienscout24,mittel,13503,Tegel,Reinickendorf,52.5833,13.2833
1990.0,125.0,Prenzlauer,3.0,2019,historical,Kaggle/Immobilienscout24,,10439,Prenzlauer Berg,Pankow ,52.5409,13.4134
645.0,88.2,Spandau,3.0,2019,historical,Kaggle/Immobilienscout24,einfach,14052,Spandau,Spandau,52.5333,13.2
2259.45,121.15,Tiergarten,3.0,2019,historical,Kaggle/Immobilienscout24,mittel,10787,Tiergarten,Mitte,52.5147,13.3507
476.0,65.06,Wedding,3.0,2019,historical,Kaggle/Immobilienscout24,einfach,13351,Wedding,Mitte,52.55,13.365
2300.0,230.0,Charlottenburg,7.0,2019,historical,Kaggle/Immobilienscout24,mittel,14059,Charlottenburg,Charlottenburg-Wilmersdorf,52.517,13.3043
1224.0,53.99,Mitte,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,10179,Mitte,Mitte,52.52,13.405
999.0,88.7,Französisch,4.0,2019,historical,Kaggle/Immobilienscout24,,13127,Französisch Buchholz,Pankow,52.614,13.42
608.69,75.51,Hellersdorf,3.5,2019,historical,Kaggle/Immobilienscout24,mittel,12629,Hellersdorf,Marzahn-Hellersdorf,52.5167,13.5833
1050.0,96.0,Adlershof,3.0,2019,historical,Kaggle/Immobilienscout24,mittel,12489,Johannisthal,Treptow-Köpenick,52.4333,13.5333
775.9,53.51,Zehlendorf,1.0,2019,historical,Kaggle/Immobilienscout24,mittel,14165,Zehlendorf,Steglitz-Zehlendorf,52.4333,13.25
3000.0,173.0,Mitte,4.0,2019,historical,Kaggle/Immobilienscout24,einfach,10179,Mitte,Mitte,52.52,13.405
1980.0,126.0,Mitte,3.0,2019,historical,Kaggle/Immobilienscout24,einfach,10179,Mitte,Mitte,52.52,13.405
1200.0,88.0,Mitte,3.5,2019,historical,Kaggle/Immobilienscout24,einfach,10179,Mitte,Mitte,52.52,13.405
2333.0,137.26,Tiergarten,4.5,2019,historical,Kaggle/Immobilienscout24,mittel,10787,Tiergarten,Mitte,52.5147,13.3507
500.0,43.0,Spandau,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,14052,Spandau,Spandau,52.5333,13.2
1044.32,65.27,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,10249,Friedrichshain,Friedrichshain-Kreuzberg,52.5159,13.4533
614.35,55.85,Wedding,1.0,2019,historical,Kaggle/Immobilienscout24,einfach,13351,Wedding,Mitte,52.55,13.365
900.0,72.0,Heinersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,mittel,13088,Heinersdorf,Pankow,52.5755,13.4456
1218.56,71.68,Schöneberg,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,12159,Schöneberg,Tempelhof-Schöneberg,52.4833,13.35
1462.25,97.5,Lichtenberg,3.0,2019,historical,Kaggle/Immobilienscout24,mittel,10367,Fennpfuhl,Lichtenberg,52.5333,13.4833
1335.99,67.65,Tiergarten,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,10787,Tiergarten,Mitte,52.5147,13.3507
1460.0,71.0,Mitte,1.0,2019,historical,Kaggle/Immobilienscout24,einfach,10179,Mitte,Mitte,52.52,13.405
958.05,63.87,Spandau,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,14052,Spandau,Spandau,52.5333,13.2
1350.0,81.0,Mitte,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,10179,Mitte,Mitte,52.52,13.405
393.31,36.03,Biesdorf,1.0,2019,historical,Kaggle/Immobilienscout24,mittel,12687,Marzahn,Marzahn-Hellersdorf,52.5333,13.55
280.0,42.0,Tegel,1.0,2019,historical,Kaggle/Immobilienscout24,mittel,13507,Tegel,Reinickendorf,52.5833,13.2833
1349.0,104.0,Pankow,3.0,2019,historical,Kaggle/Immobilienscout24,mittel,13189,Pankow,Pankow,52.5692,13.4018
1564.4,78.22,Friedrichshain,3.0,2019,historical,Kaggle/Immobilienscout24,gut,10243,Friedrichshain,Friedrichshain-Kreuzberg,52.5159,13.4533
270.73,40.46,Tiergarten,1.0,2019,historical,Kaggle/Immobilienscout24,mittel,10787,Tiergarten,Mitte,52.5147,13.3507
1270.0,80.0,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,10249,Friedrichshain,Friedrichshain-Kreuzberg,52.5159,13.4533
680.0,14.0,Tiergarten,1.0,2019,historical,Kaggle/Immobilienscout24,mittel,10787,Tiergarten,Mitte,52.5147,13.3507
599.0,60.0,Reinickendorf,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,13409,Reinickendorf,Reinickendorf,52.5833,13.3333
548.63,68.0,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,gut,14055,Charlottenburg,Charlottenburg-Wilmersdorf,52.517,13.3043
1092.0,84.0,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,14052,Spandau,Spandau,52.5333,13.2
2208.0,138.0,Charlottenburg,5.0,2019,historical,Kaggle/Immobilienscout24,mittel,14059,Charlottenburg,Charlottenburg-Wilmersdorf,52.517,13.3043
822.0,62.7,Biesdorf,2.0,2019,historical,Kaggle/Immobilienscout24,gut,12683,Biesdorf,Marzahn-Hellersdorf,52.5,13.55
484.05,90.0,Friedrichsfelde,4.0,2019,historical,Kaggle/Immobilienscout24,mittel,10319,Friedrichsfelde,Lichtenberg,52.5,13.5167
1653.0,105.0,Kreuzberg,5.0,2019,historical,Kaggle/Immobilienscout24,einfach,10999,Kreuzberg,Friedrichshain-Kreuzberg,52.4987,13.403
504.0,56.0,Reinickendorf,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,13409,Reinickendorf,Reinickendorf,52.5833,13.3333
800.0,65.0,Neukölln,3.0,2019,historical,Kaggle/Immobilienscout24,einfach,12059,Neukölln,Neukölln,52.45,13.4333
1737.15,115.81,Prenzlauer,3.0,2019,historical,Kaggle/Immobilienscout24,,10439,Prenzlauer Berg,Pankow ,52.5409,13.4134
2200.0,150.41,Mitte,3.0,2019,historical,Kaggle/Immobilienscout24,einfach,10179,Mitte,Mitte,52.52,13.405
570.31,61.17,Spandau,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,14052,Spandau,Spandau,52.5333,13.2
560.0,37.3,Kreuzberg,1.0,2019,historical,Kaggle/Immobilienscout24,einfach,10999,Kreuzberg,Friedrichshain-Kreuzberg,52.4987,13.403
710.0,61.0,Spandau,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,14052,Spandau,Spandau,52.5333,13.2
915.0,60.0,Mitte,2.5,2019,historical,Kaggle/Immobilienscout24,einfach,10179,Mitte,Mitte,52.52,13.405
650.0,11.0,Mitte,4.0,2019,historical,Kaggle/Immobilienscout24,einfach,10179,Mitte,Mitte,52.52,13.405
3000.0,122.0,Wilmersdorf,4.0,2019,historical,Kaggle/Immobilienscout24,gut,14197,Wilmersdorf,Charlottenburg-Wilmersdorf,52.4867,13.3189
521.32,70.28,Hellersdorf,3.0,2019,historical,Kaggle/Immobilienscout24,mittel,12629,Hellersdorf,Marzahn-Hellersdorf,52.5167,13.5833
1807.0,120.41,Neukölln,3.0,2019,historical,Kaggle/Immobilienscout24,einfach,12059,Neukölln,Neukölln,52.45,13.4333
820.0,80.0,Rosenthal,2.5,2019,historical,Kaggle/Immobilienscout24,mittel,13158,Wilhelmsruh,Pankow,52.5897,13.4186
840.0,46.65,Charlottenburg,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,14059,Charlottenburg,Charlottenburg-Wilmersdorf,52.517,13.3043
1710.0,103.12,Prenzlauer,3.0,2019,historical,Kaggle/Immobilienscout24,,10439,Prenzlauer Berg,Pankow ,52.5409,13.4134
645.23,79.73,Reinickendorf,3.0,2019,historical,Kaggle/Immobilienscout24,einfach,13409,Reinickendorf,Reinickendorf,52.5833,13.3333
1570.0,73.23,Frohnau,2.5,2019,historical,Kaggle/Immobilienscout24,gut,13465,Frohnau,Reinickendorf,52.6333,13.3
699.0,50.0,Mariendorf,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,12277,Mariendorf,Tempelhof-Schöneberg,52.4333,13.3833
554.27,47.11,Wittenau,1.0,2019,historical,Kaggle/Immobilienscout24,einfach,13437,Wittenau,Reinickendorf,52.5833,13.3333
2242.64,131.92,Mitte,5.0,2019,historical,Kaggle/Immobilienscout24,einfach,10179,Mitte,Mitte,52.52,13.405
858.0,59.2,Tempelhof,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,12101,Tempelhof,Tempelhof-Schöneberg,52.45,13.3833
1820.0,82.77,Prenzlauer,4.0,2019,historical,Kaggle/Immobilienscout24,,10439,Prenzlauer Berg,Pankow ,52.5409,13.4134
599.33,51.8,Siemensstadt,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,13629,Haselhorst,Spandau,,
1233.6,77.1,Neukölln,3.0,2019,historical,Kaggle/Immobilienscout24,einfach,12059,Neukölln,Neukölln,52.45,13.4333
1480.0,100.0,Siemensstadt,4.0,2019,historical,Kaggle/Immobilienscout24,einfach,13599,Siemensstadt,Spandau,,
649.0,67.35,Neu,3.0,2019,historical,Kaggle/Immobilienscout24,,12059,Neukölln,Neukölln,52.45,13.4333
1041.98,69.47,Friedrichsfelde,3.0,2019,historical,Kaggle/Immobilienscout24,einfach,10315,Friedrichsfelde,Lichtenberg,52.5,13.5167
817.34,89.2,Charlottenburg,3.0,2019,historical,Kaggle/Immobilienscout24,mittel,14059,Charlottenburg,Charlottenburg-Wilmersdorf,52.517,13.3043
2700.0,169.53,Charlottenburg,5.0,2019,historical,Kaggle/Immobilienscout24,mittel,14059,Charlottenburg,Charlottenburg-Wilmersdorf,52.517,13.3043
799.0,57.4,Friedrichshain,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,10249,Friedrichshain,Friedrichshain-Kreuzberg,52.5159,13.4533
1128.0,54.0,Tiergarten,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,10787,Tiergarten,Mitte,52.5147,13.3507
1149.0,119.0,Tempelhof,3.0,2019,historical,Kaggle/Immobilienscout24,mittel,12103,Schöneberg,Tempelhof-Schöneberg,52.4833,13.35
2074.0,122.0,Schöneberg,5.0,2019,historical,Kaggle/Immobilienscout24,mittel,12159,Schöneberg,Tempelhof-Schöneberg,52.4833,13.35
795.0,55.97,Marienfelde,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,12279,Marienfelde,Tempelhof-Schöneberg,52.4,13.3667
1100.0,65.0,Neukölln,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,12059,Neukölln,Neukölln,52.45,13.4333
860.0,80.0,Reinickendorf,4.0,2019,historical,Kaggle/Immobilienscout24,einfach,13409,Reinickendorf,Reinickendorf,52.5833,13.3333
1090.0,117.0,Köpenick,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,12559,Köpenick,Treptow-Köpenick,52.4333,13.5667
1085.0,95.91,Adlershof,3.0,2019,historical,Kaggle/Immobilienscout24,mittel,12489,Johannisthal,Treptow-Köpenick,52.4333,13.5333
549.0,54.04,Hellersdorf,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,12629,Hellersdorf,Marzahn-Hellersdorf,52.5167,13.5833
439.0,40.95,Hellersdorf,1.0,2019,historical,Kaggle/Immobilienscout24,mittel,12629,Hellersdorf,Marzahn-Hellersdorf,52.5167,13.5833
1450.0,51.59,Tiergarten,2.0,2019,historical,Kaggle/Immobilienscout24,mittel,10787,Tiergarten,Mitte,52.5147,13.3507
570.0,70.16,Spandau,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,14052,Spandau,Spandau,52.5333,13.2
580.0,16.0,Niederschönhausen,1.0,2019,historical,Kaggle/Immobilienscout24,mittel,13187,Niederschönhausen,Pankow,52.5756,13.4
613.0,43.54,Kreuzberg,1.5,2019,historical,Kaggle/Immobilienscout24,einfach,10999,Kreuzberg,Friedrichshain-Kreuzberg,52.4987,13.403
261.77,35.0,Marzahn,1.0,2019,historical,Kaggle/Immobilienscout24,einfach,12689,Marzahn,Marzahn-Hellersdorf,52.5333,13.55
1250.0,66.5,Neukölln,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,12059,Neukölln,Neukölln,52.45,13.4333
706.0,87.59,Spandau,3.0,2019,historical,Kaggle/Immobilienscout24,einfach,14052,Spandau,Spandau,52.5333,13.2
500.0,60.0,Wittenau,3.0,2019,historical,Kaggle/Immobilienscout24,mittel,13509,Wittenau,Reinickendorf,52.5833,13.3333
1375.0,86.06,Mitte,2.0,2019,historical,Kaggle/Immobilienscout24,einfach,10179,Mitte,Mitte,52.52,13.405
